pg_id	work	corpus_line	verdict	score
829	Gulliver's Travels	21101	no-shingle-match	
829	Gulliver's Travels	21102	no-shingle-match	
829	Gulliver's Travels	21103	no-shingle-match	
829	Gulliver's Travels	21104	no-shingle-match	
829	Gulliver's Travels	21105	no-shingle-match	
829	Gulliver's Travels	21106	no-shingle-match	
829	Gulliver's Travels	21107	no-shingle-match	
829	Gulliver's Travels	21108	no-shingle-match	
829	Gulliver's Travels	21109	no-shingle-match	
829	Gulliver's Travels	21110	no-shingle-match	
829	Gulliver's Travels	21111	no-shingle-match	
829	Gulliver's Travels	21112	no-shingle-match	
829	Gulliver's Travels	21113	below-threshold	54
829	Gulliver's Travels	21114	no-shingle-match	
829	Gulliver's Travels	21115	no-shingle-match	
829	Gulliver's Travels	21116	no-shingle-match	
829	Gulliver's Travels	21117	no-shingle-match	
829	Gulliver's Travels	21118	no-shingle-match	
829	Gulliver's Travels	21119	no-shingle-match	
829	Gulliver's Travels	21120	no-shingle-match	
829	Gulliver's Travels	21121	no-shingle-match	
829	Gulliver's Travels	21122	no-shingle-match	
829	Gulliver's Travels	21123	no-shingle-match	
829	Gulliver's Travels	21124	no-shingle-match	
829	Gulliver's Travels	21125	no-shingle-match	
829	Gulliver's Travels	21126	no-shingle-match	
829	Gulliver's Travels	21127	no-shingle-match	
829	Gulliver's Travels	21128	no-shingle-match	
829	Gulliver's Travels	21129	no-shingle-match	
829	Gulliver's Travels	21130	no-shingle-match	
3330	The Analects of Confucius	7816	below-threshold	55
3330	The Analects of Confucius	7817	no-shingle-match	
3330	The Analects of Confucius	7818	below-threshold	46
3330	The Analects of Confucius	7819	no-shingle-match	
3330	The Analects of Confucius	7820	no-shingle-match	
3330	The Analects of Confucius	7821	below-threshold	50
3330	The Analects of Confucius	7822	below-threshold	53
3330	The Analects of Confucius	7823	below-threshold	50
3330	The Analects of Confucius	7824	no-shingle-match	
3330	The Analects of Confucius	7825	below-threshold	54
3330	The Analects of Confucius	7826	no-shingle-match	
3330	The Analects of Confucius	7827	below-threshold	52
3330	The Analects of Confucius	7828	below-threshold	54
3330	The Analects of Confucius	7829	below-threshold	61
3330	The Analects of Confucius	7830	below-threshold	72
3330	The Analects of Confucius	7831	below-threshold	50
3330	The Analects of Confucius	7832	no-shingle-match	
3330	The Analects of Confucius	7833	below-threshold	69
3330	The Analects of Confucius	7834	no-shingle-match	
3330	The Analects of Confucius	7835	below-threshold	72
3330	The Analects of Confucius	7836	below-threshold	52
3330	The Analects of Confucius	7837	no-shingle-match	
3330	The Analects of Confucius	7838	below-threshold	50
3330	The Analects of Confucius	7839	no-shingle-match	
3330	The Analects of Confucius	7840	below-threshold	51
3330	The Analects of Confucius	7841	located	100
3330	The Analects of Confucius	7842	below-threshold	61
3330	The Analects of Confucius	7843	located	100
3330	The Analects of Confucius	7844	located	100
3330	The Analects of Confucius	7845	no-shingle-match	
3330	The Analects of Confucius	7846	located	100
3330	The Analects of Confucius	7847	no-shingle-match	
147	Common Sense	36251	no-shingle-match	
147	Common Sense	36252	below-threshold	57
147	Common Sense	36253	below-threshold	48
147	Common Sense	36254	no-shingle-match	
147	Common Sense	36255	located	100
147	Common Sense	36256	no-shingle-match	
147	Common Sense	36257	no-shingle-match	
147	Common Sense	36258	no-shingle-match	
147	Common Sense	36259	located	100
147	Common Sense	36260	located	100
147	Common Sense	36261	no-shingle-match	
147	Common Sense	36262	no-shingle-match	
147	Common Sense	36263	no-shingle-match	
147	Common Sense	36264	no-shingle-match	
147	Common Sense	36265	below-threshold	51
147	Common Sense	36266	below-threshold	52
147	Common Sense	36267	below-threshold	51
147	Common Sense	36268	below-threshold	52
147	Common Sense	36269	no-shingle-match	
147	Common Sense	36270	no-shingle-match	
147	Common Sense	36271	no-shingle-match	
147	Common Sense	36272	below-threshold	49
147	Common Sense	36273	no-shingle-match	
147	Common Sense	36274	no-shingle-match	
147	Common Sense	36275	no-shingle-match	
147	Common Sense	36276	below-threshold	48
147	Common Sense	36277	no-shingle-match	
147	Common Sense	36278	located	100
147	Common Sense	36279	no-shingle-match	
147	Common Sense	36280	located	100
147	Common Sense	36281	no-shingle-match	
7370	Second Treatise of Government	20525	located	92
7370	Second Treatise of Government	20526	located	99
7370	Second Treatise of Government	20527	below-threshold	56
7370	Second Treatise of Government	20528	below-threshold	50
7370	Second Treatise of Government	20529	below-threshold	56
7370	Second Treatise of Government	20530	below-threshold	51
7370	Second Treatise of Government	20531	no-shingle-match	
7370	Second Treatise of Government	20532	no-shingle-match	
7370	Second Treatise of Government	20533	below-threshold	70
7370	Second Treatise of Government	20534	located	100
7370	Second Treatise of Government	20535	located	96
7370	Second Treatise of Government	20536	no-shingle-match	
7370	Second Treatise of Government	20537	no-shingle-match	
7370	Second Treatise of Government	20538	located	100
7370	Second Treatise of Government	20539	below-threshold	50
7370	Second Treatise of Government	20540	below-threshold	50
7370	Second Treatise of Government	20541	below-threshold	55
7370	Second Treatise of Government	20542	below-threshold	66
7370	Second Treatise of Government	20543	no-shingle-match	
7370	Second Treatise of Government	20544	below-threshold	53
7370	Second Treatise of Government	20545	below-threshold	60
7370	Second Treatise of Government	20546	below-threshold	47
7370	Second Treatise of Government	20547	below-threshold	58
7370	Second Treatise of Government	20548	below-threshold	53
7370	Second Treatise of Government	20549	below-threshold	52
7370	Second Treatise of Government	20550	below-threshold	54
7370	Second Treatise of Government	20551	below-threshold	56
7370	Second Treatise of Government	20552	below-threshold	51
7370	Second Treatise of Government	20553	below-threshold	53
7370	Second Treatise of Government	20554	below-threshold	52
7370	Second Treatise of Government	20555	located	93
16376	Browning's Shorter Poems	31604	no-shingle-match	
16376	Browning's Shorter Poems	31605	located	100
16376	Browning's Shorter Poems	31606	below-threshold	65
16376	Browning's Shorter Poems	31607	no-shingle-match	
16376	Browning's Shorter Poems	31608	no-shingle-match	
16376	Browning's Shorter Poems	31609	below-threshold	73
16376	Browning's Shorter Poems	31610	no-shingle-match	
16376	Browning's Shorter Poems	31611	no-shingle-match	
16376	Browning's Shorter Poems	31612	no-shingle-match	
16376	Browning's Shorter Poems	31613	below-threshold	51
16376	Browning's Shorter Poems	31614	no-shingle-match	
16376	Browning's Shorter Poems	31615	below-threshold	59
16376	Browning's Shorter Poems	31616	no-shingle-match	
16376	Browning's Shorter Poems	31617	located	100
16376	Browning's Shorter Poems	31618	below-threshold	52
16376	Browning's Shorter Poems	31619	no-shingle-match	
16376	Browning's Shorter Poems	31620	below-threshold	46
16376	Browning's Shorter Poems	31621	no-shingle-match	
16376	Browning's Shorter Poems	31622	below-threshold	50
16376	Browning's Shorter Poems	31623	below-threshold	63
16376	Browning's Shorter Poems	31624	no-shingle-match	
16376	Browning's Shorter Poems	31625	no-shingle-match	
16376	Browning's Shorter Poems	31626	below-threshold	49
16376	Browning's Shorter Poems	31627	no-shingle-match	
16376	Browning's Shorter Poems	31628	below-threshold	56
16376	Browning's Shorter Poems	31629	below-threshold	88
16376	Browning's Shorter Poems	31630	located	100
16376	Browning's Shorter Poems	31631	no-shingle-match	
16376	Browning's Shorter Poems	31632	no-shingle-match	
16376	Browning's Shorter Poems	31633	no-shingle-match	
16376	Browning's Shorter Poems	31634	located	100
16376	Browning's Shorter Poems	31635	no-shingle-match	
16376	Browning's Shorter Poems	31636	located	100
16376	Browning's Shorter Poems	31637	located	100
16376	Browning's Shorter Poems	31638	below-threshold	48
16376	Browning's Shorter Poems	31639	located	100
16376	Browning's Shorter Poems	31640	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30718	below-threshold	57
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30719	below-threshold	57
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30720	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30721	below-threshold	56
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30722	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30723	below-threshold	52
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30724	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30725	below-threshold	65
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30726	below-threshold	54
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30727	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30728	below-threshold	66
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30729	below-threshold	59
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30730	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30731	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30732	below-threshold	47
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30733	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30734	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30735	below-threshold	54
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30736	below-threshold	58
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30737	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30738	below-threshold	61
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30739	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30740	below-threshold	68
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30741	below-threshold	87
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30742	below-threshold	61
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30743	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30744	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30745	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30746	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30747	below-threshold	57
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30748	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30749	below-threshold	54
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30750	below-threshold	56
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30751	below-threshold	50
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30752	below-threshold	48
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30753	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30754	located	92
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30755	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30756	below-threshold	52
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30757	located	95
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30758	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30759	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30760	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30761	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30762	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30763	below-threshold	49
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30764	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30765	below-threshold	49
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30766	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30767	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30768	located	96
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30769	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30770	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30771	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30772	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30773	below-threshold	52
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30774	below-threshold	51
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30775	below-threshold	55
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30776	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30777	below-threshold	51
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30778	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30779	below-threshold	49
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30780	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30781	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30782	below-threshold	56
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30783	below-threshold	54
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30784	below-threshold	52
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30785	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30786	below-threshold	53
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30787	below-threshold	56
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30788	below-threshold	50
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30789	below-threshold	56
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30790	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30791	below-threshold	55
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30792	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30793	below-threshold	60
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30794	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30795	below-threshold	52
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30796	below-threshold	48
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30797	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30798	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30799	no-shingle-match	
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30800	below-threshold	51
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30801	below-threshold	50
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30802	located	100
16643	Essays (selection, incl. Self-Reliance, Compensation, Friendship)	30803	below-threshold	58
29433	Nature	30718	below-threshold	51
29433	Nature	30719	below-threshold	52
29433	Nature	30720	below-threshold	57
29433	Nature	30721	below-threshold	58
29433	Nature	30722	no-shingle-match	
29433	Nature	30723	no-shingle-match	
29433	Nature	30724	no-shingle-match	
29433	Nature	30725	located	100
29433	Nature	30726	no-shingle-match	
29433	Nature	30727	no-shingle-match	
29433	Nature	30728	below-threshold	71
29433	Nature	30729	no-shingle-match	
29433	Nature	30730	no-shingle-match	
29433	Nature	30731	no-shingle-match	
29433	Nature	30732	no-shingle-match	
29433	Nature	30733	no-shingle-match	
29433	Nature	30734	no-shingle-match	
29433	Nature	30735	below-threshold	59
29433	Nature	30736	below-threshold	53
29433	Nature	30737	no-shingle-match	
29433	Nature	30738	no-shingle-match	
29433	Nature	30739	located	100
29433	Nature	30740	below-threshold	60
29433	Nature	30741	no-shingle-match	
29433	Nature	30742	below-threshold	51
29433	Nature	30743	no-shingle-match	
29433	Nature	30744	no-shingle-match	
29433	Nature	30745	no-shingle-match	
29433	Nature	30746	below-threshold	55
29433	Nature	30747	no-shingle-match	
29433	Nature	30748	no-shingle-match	
29433	Nature	30749	below-threshold	54
29433	Nature	30750	below-threshold	60
29433	Nature	30751	no-shingle-match	
29433	Nature	30752	no-shingle-match	
29433	Nature	30753	below-threshold	56
29433	Nature	30754	no-shingle-match	
29433	Nature	30755	no-shingle-match	
29433	Nature	30756	below-threshold	48
29433	Nature	30757	below-threshold	53
29433	Nature	30758	below-threshold	53
29433	Nature	30759	no-shingle-match	
29433	Nature	30760	no-shingle-match	
29433	Nature	30761	no-shingle-match	
29433	Nature	30762	no-shingle-match	
29433	Nature	30763	below-threshold	50
29433	Nature	30764	below-threshold	50
29433	Nature	30765	below-threshold	50
29433	Nature	30766	no-shingle-match	
29433	Nature	30767	below-threshold	56
29433	Nature	30768	below-threshold	52
29433	Nature	30769	below-threshold	58
29433	Nature	30770	no-shingle-match	
29433	Nature	30771	no-shingle-match	
29433	Nature	30772	no-shingle-match	
29433	Nature	30773	no-shingle-match	
29433	Nature	30774	no-shingle-match	
29433	Nature	30775	no-shingle-match	
29433	Nature	30776	no-shingle-match	
29433	Nature	30777	below-threshold	47
29433	Nature	30778	no-shingle-match	
29433	Nature	30779	no-shingle-match	
29433	Nature	30780	below-threshold	50
29433	Nature	30781	no-shingle-match	
29433	Nature	30782	below-threshold	52
29433	Nature	30783	below-threshold	54
29433	Nature	30784	no-shingle-match	
29433	Nature	30785	no-shingle-match	
29433	Nature	30786	below-threshold	50
29433	Nature	30787	no-shingle-match	
29433	Nature	30788	no-shingle-match	
29433	Nature	30789	no-shingle-match	
29433	Nature	30790	no-shingle-match	
29433	Nature	30791	below-threshold	53
29433	Nature	30792	no-shingle-match	
29433	Nature	30793	below-threshold	53
29433	Nature	30794	no-shingle-match	
29433	Nature	30795	no-shingle-match	
29433	Nature	30796	no-shingle-match	
29433	Nature	30797	below-threshold	52
29433	Nature	30798	no-shingle-match	
29433	Nature	30799	no-shingle-match	
29433	Nature	30800	below-threshold	51
29433	Nature	30801	below-threshold	51
29433	Nature	30802	no-shingle-match	
29433	Nature	30803	below-threshold	58
3618	Arms and the Man	13283	below-threshold	50
3618	Arms and the Man	13284	no-shingle-match	
3618	Arms and the Man	13285	no-shingle-match	
3618	Arms and the Man	13286	no-shingle-match	
3618	Arms and the Man	13287	no-shingle-match	
3618	Arms and the Man	13288	below-threshold	59
3618	Arms and the Man	13289	no-shingle-match	
3618	Arms and the Man	13290	below-threshold	54
3618	Arms and the Man	13291	no-shingle-match	
3618	Arms and the Man	13292	no-shingle-match	
3618	Arms and the Man	13293	below-threshold	51
3618	Arms and the Man	13294	no-shingle-match	
3618	Arms and the Man	13295	below-threshold	48
3618	Arms and the Man	13296	no-shingle-match	
3618	Arms and the Man	13297	no-shingle-match	
3618	Arms and the Man	13298	no-shingle-match	
3618	Arms and the Man	13299	no-shingle-match	
3618	Arms and the Man	13300	no-shingle-match	
3618	Arms and the Man	13301	below-threshold	48
3618	Arms and the Man	13302	below-threshold	51
3618	Arms and the Man	13303	below-threshold	55
3618	Arms and the Man	13304	below-threshold	46
3618	Arms and the Man	13305	no-shingle-match	
3618	Arms and the Man	13306	below-threshold	53
3618	Arms and the Man	13307	below-threshold	53
3618	Arms and the Man	13308	below-threshold	52
3618	Arms and the Man	13309	below-threshold	51
3618	Arms and the Man	13310	no-shingle-match	
3618	Arms and the Man	13311	below-threshold	48
3618	Arms and the Man	13312	no-shingle-match	
3618	Arms and the Man	13313	no-shingle-match	
3618	Arms and the Man	13314	below-threshold	53
3618	Arms and the Man	13315	below-threshold	51
3618	Arms and the Man	13316	no-shingle-match	
3618	Arms and the Man	13317	below-threshold	46
3618	Arms and the Man	13318	below-threshold	47
3618	Arms and the Man	13319	no-shingle-match	
3618	Arms and the Man	13320	no-shingle-match	
3618	Arms and the Man	13321	below-threshold	59
3618	Arms and the Man	13322	no-shingle-match	
3618	Arms and the Man	13323	no-shingle-match	
3618	Arms and the Man	13324	no-shingle-match	
3618	Arms and the Man	13325	below-threshold	52
3618	Arms and the Man	13326	below-threshold	52
3618	Arms and the Man	13327	no-shingle-match	
3618	Arms and the Man	13328	no-shingle-match	
3618	Arms and the Man	13329	no-shingle-match	
3618	Arms and the Man	13330	no-shingle-match	
3618	Arms and the Man	13331	no-shingle-match	
3618	Arms and the Man	13332	no-shingle-match	
3618	Arms and the Man	13333	no-shingle-match	
3618	Arms and the Man	13334	below-threshold	55
3618	Arms and the Man	13335	below-threshold	48
3618	Arms and the Man	13336	below-threshold	50
3618	Arms and the Man	13337	no-shingle-match	
3618	Arms and the Man	13338	no-shingle-match	
3618	Arms and the Man	13339	no-shingle-match	
3618	Arms and the Man	13340	below-threshold	48
3618	Arms and the Man	13341	no-shingle-match	
3618	Arms and the Man	13342	below-threshold	51
3618	Arms and the Man	13343	no-shingle-match	
3618	Arms and the Man	13344	no-shingle-match	
3618	Arms and the Man	13345	below-threshold	52
3618	Arms and the Man	13346	below-threshold	50
3618	Arms and the Man	13347	no-shingle-match	
3618	Arms and the Man	13348	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33072	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33073	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33074	below-threshold	53
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33075	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33076	below-threshold	47
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33077	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33078	below-threshold	50
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33079	below-threshold	47
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33080	below-threshold	51
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33081	below-threshold	53
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33082	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33083	below-threshold	60
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33084	located	94
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33085	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33086	below-threshold	57
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33087	below-threshold	49
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33088	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33089	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33090	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33091	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33092	below-threshold	51
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33093	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33094	below-threshold	51
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33095	below-threshold	88
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33096	below-threshold	58
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33097	below-threshold	54
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33098	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33099	below-threshold	45
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33100	below-threshold	48
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33101	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33102	below-threshold	47
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33103	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33104	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33105	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33106	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33107	below-threshold	51
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33108	located	96
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33109	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33110	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33111	below-threshold	55
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33112	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33113	below-threshold	63
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33114	below-threshold	52
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33115	below-threshold	53
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33116	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33117	below-threshold	53
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33118	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33119	no-shingle-match	
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33120	below-threshold	53
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33121	below-threshold	56
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33122	below-threshold	55
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33123	below-threshold	61
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33124	below-threshold	56
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33125	below-threshold	55
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33126	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33127	located	99
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33128	below-threshold	54
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33129	below-threshold	49
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33130	below-threshold	55
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33131	below-threshold	49
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33132	located	100
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33133	below-threshold	49
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33134	below-threshold	57
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33135	below-threshold	59
8918	Boswell's Life of Johnson, Volume 1 (1709-1765)	33136	no-shingle-match	
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33072	below-threshold	65
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33073	no-shingle-match	
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33074	below-threshold	52
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33075	below-threshold	55
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33076	below-threshold	48
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33077	below-threshold	55
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33078	below-threshold	50
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33079	no-shingle-match	
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33080	below-threshold	51
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33081	below-threshold	64
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33082	no-shingle-match	
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33083	located	93
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33084	below-threshold	54
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33085	below-threshold	49
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33086	below-threshold	57
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33087	below-threshold	61
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33088	below-threshold	53
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33089	below-threshold	62
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33090	below-threshold	52
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33091	below-threshold	50
9072	Boswell's Life of Johnson, Volume 2 (1765-1776)	33092	no-shingle-match	
