author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
Jean de La Fontaine	2827	Aslauga's Knight	Aslauga-s-Knight_2827	fetched		95548	1ecd132cf656ccbb3063e49e58cfb12c65f9e4435800e67e310074201c881ce5	2827-0.txt
Jean de La Fontaine	3075	The Return	The-Return_3075	fetched		489840	35456d076605373919490e1a8a1d21bd3c5b4647455549ca643befda6525792c	3075-0.txt
Jean de La Fontaine	3309	Manners and Monuments of Prehistoric Peoples	Manners-and-Monuments-of-Prehistoric-Peoples_3309	fetched		601605	58fd90af86b07a243c3268b64577cab07a0acae090ff8ceadf17a3174afb7b46	3309.txt
Jean de La Fontaine	3714	Undine	Undine_3714	fetched		188011	b3da42dcc457d44842c940271b99d723a40027caff08938fdc47a86c5f9c4290	3714.txt
Jean de La Fontaine	3753	Peacock Pie, a Book of Rhymes	Peacock-Pie-a-Book-of-Rhymes_3753	fetched		77911	4005f9c981ebef3f25a5753a92726ef265e82e61c02b529cb7530728db1d043e	3753.txt
Jean de La Fontaine	3842	Memoirs of Jean François Paul de Gondi, Cardinal de Retz — Volume 1	Memoirs-of-Jean-Francois-Paul-de-Gondi-Cardinal-de-Retz-Volume-1_3842	unavailable				
Jean de La Fontaine	3843	Memoirs of Jean François Paul de Gondi, Cardinal de Retz — Volume 2	Memoirs-of-Jean-Francois-Paul-de-Gondi-Cardinal-de-Retz-Volume-2_3843	unavailable				
Jean de La Fontaine	3844	Memoirs of Jean François Paul de Gondi, Cardinal de Retz — Volume 3	Memoirs-of-Jean-Francois-Paul-de-Gondi-Cardinal-de-Retz-Volume-3_3844	unavailable				
Jean de La Fontaine	3845	Memoirs of Jean François Paul de Gondi, Cardinal de Retz — Volume 4	Memoirs-of-Jean-Francois-Paul-de-Gondi-Cardinal-de-Retz-Volume-4_3845	unavailable				
Jean de La Fontaine	3846	Memoirs of Jean François Paul de Gondi, Cardinal de Retz — Complete	Memoirs-of-Jean-Francois-Paul-de-Gondi-Cardinal-de-Retz-Complete_3846	unavailable				
Jean de La Fontaine	5275	Tales and Novels of J. de La Fontaine — Volume 01	Tales-and-Novels-of-J-de-La-Fontaine-Volume-01_5275	fetched		51652	8c2eb6c71f854f65a2a1de45527355045a1e8f6faa33904399cd4d27322b3bce	5275.txt
Jean de La Fontaine	5276	Tales and Novels of J. de La Fontaine — Volume 02	Tales-and-Novels-of-J-de-La-Fontaine-Volume-02_5276	fetched		35405	5561af406c4ae0994b84139790a26dfc56415f019106232940b26ba9aef4b703	5276.txt
Jean de La Fontaine	5277	Tales and Novels of J. de La Fontaine — Volume 03	Tales-and-Novels-of-J-de-La-Fontaine-Volume-03_5277	fetched		48639	24744a94e8fefeb77d5c982ef064e5df2c674853894a9094595e0cba5da2631d	5277.txt
Jean de La Fontaine	5278	Tales and Novels of J. de La Fontaine — Volume 04	Tales-and-Novels-of-J-de-La-Fontaine-Volume-04_5278	fetched		41072	e16f238a85e3ed8df9c81c46d185e7e25f4d7e8221156e4a4b66eb3788b47fc3	5278.txt
Jean de La Fontaine	5279	Tales and Novels of J. de La Fontaine — Volume 05	Tales-and-Novels-of-J-de-La-Fontaine-Volume-05_5279	fetched		57942	bacad304f99416a6aa8799511524184a8a076078677ff97d4442d237b62c296e	5279.txt
Jean de La Fontaine	5280	Tales and Novels of J. de La Fontaine — Volume 06	Tales-and-Novels-of-J-de-La-Fontaine-Volume-06_5280	fetched		40682	e3dcfa1d4db0b32d21037181aa362d47baec14220ee38a4e4e948a869d40ab82	5280.txt
Jean de La Fontaine	5281	Tales and Novels of J. de La Fontaine — Volume 07	Tales-and-Novels-of-J-de-La-Fontaine-Volume-07_5281	fetched		59591	d238145507664e39fb321e67d3aac44a0771e4b0040d3e0d84369ce3e5d728b1	5281.txt
Jean de La Fontaine	5282	The Tales and Novels, v9: Belphegor and Others	The-Tales-and-Novels-v9-Belphegor-and-Others_5282	unavailable				
Jean de La Fontaine	5283	Tales and Novels of J. de La Fontaine — Volume 09	Tales-and-Novels-of-J-de-La-Fontaine-Volume-09_5283	fetched		37079	780bdf816aacd0be3ad313139b84b01ff14bd07f94ebbf90007e5398cc1fac3f	5283.txt
Jean de La Fontaine	5284	Tales and Novels of J. de La Fontaine — Volume 10	Tales-and-Novels-of-J-de-La-Fontaine-Volume-10_5284	fetched		22012	0ec5efaeecf562467e87b8952d233e2b1b12597629aeeac61dba749dda3d413e	5284.txt
Jean de La Fontaine	5285	Tales and Novels of J. de La Fontaine — Volume 11	Tales-and-Novels-of-J-de-La-Fontaine-Volume-11_5285	fetched		43701	23452c4945111850b677fe72607d0b0bf670cf9cb7dcaee7a6ad387a33777c90	5285.txt
Jean de La Fontaine	5286	Tales and Novels of J. de La Fontaine — Volume 12	Tales-and-Novels-of-J-de-La-Fontaine-Volume-12_5286	fetched		37585	c409f1e9eff18aa6b7742e36c3bceb8cb7a3f9104772ef0226eabf264e9b3b07	5286.txt
Jean de La Fontaine	5287	Tales and Novels of J. de La Fontaine — Volume 13	Tales-and-Novels-of-J-de-La-Fontaine-Volume-13_5287	fetched		35830	73323ba1be10955e4631a78010f31963ab6c343a8bdec19569bfe6790ef9af0b	5287.txt
Jean de La Fontaine	5288	Tales and Novels of J. de La Fontaine — Volume 14	Tales-and-Novels-of-J-de-La-Fontaine-Volume-14_5288	fetched		40704	e080ab228338380c73444e1c7a42a2bcedaaf47d140e2787f3bd17c6d8315e7c	5288.txt
Jean de La Fontaine	5289	Tales and Novels of J. de La Fontaine — Volume 15	Tales-and-Novels-of-J-de-La-Fontaine-Volume-15_5289	fetched		45934	97e8c5fc8379bd378b980e0195e7664d48a85a2ff57964f1da7b3442c8edbadb	5289.txt
Jean de La Fontaine	5290	Tales and Novels of J. de La Fontaine — Volume 16	Tales-and-Novels-of-J-de-La-Fontaine-Volume-16_5290	fetched		45102	897125b3bf1892c5b590ad9461a571659502b957c056a1aabcf8c0f1b0dd6977	5290.txt
Jean de La Fontaine	5291	Tales and Novels of J. de La Fontaine — Volume 17	Tales-and-Novels-of-J-de-La-Fontaine-Volume-17_5291	fetched		38703	59e94dff8073154d7b18384bfe6f88b00f7e0e380c2c4131cbeda94170e8d23b	5291.txt
Jean de La Fontaine	5292	Tales and Novels of J. de La Fontaine — Volume 18	Tales-and-Novels-of-J-de-La-Fontaine-Volume-18_5292	fetched		45480	5e17c808a748db3810169fdebf499cb5447c74aba8f153311818acd54ace8562	5292.txt
Jean de La Fontaine	5293	Tales and Novels of J. de La Fontaine — Volume 19	Tales-and-Novels-of-J-de-La-Fontaine-Volume-19_5293	fetched		42364	4af2d7f3c0d77eb187ab58047513cb66369a37fe33933ee7731819111ba5cd48	5293.txt
Jean de La Fontaine	5294	Tales and Novels of J. de La Fontaine — Volume 20	Tales-and-Novels-of-J-de-La-Fontaine-Volume-20_5294	fetched		37566	a389790d6752aa867f9c8ced68b063d270bf24a0bf72abe2041673abadb9c51a	5294.txt
Jean de La Fontaine	5295	Tales and Novels of J. de La Fontaine — Volume 21	Tales-and-Novels-of-J-de-La-Fontaine-Volume-21_5295	fetched		36702	88bafb740613f85dfc7bf2fbb4cac9ac18c3cbb4cd948050ed281d836ff3508f	5295.txt
Jean de La Fontaine	5296	Tales and Novels of J. de La Fontaine — Volume 22	Tales-and-Novels-of-J-de-La-Fontaine-Volume-22_5296	fetched		41909	bf3d8eac7f3711b679aa261629876d9c2d5d9d25b1de279168a6e8a17044e764	5296.txt
Jean de La Fontaine	5297	Tales and Novels of J. de La Fontaine — Volume 23	Tales-and-Novels-of-J-de-La-Fontaine-Volume-23_5297	fetched		41653	999b9b7da977af99bf015d7e0b76cceaeecddeb44ba59da525a8f33ad256b49e	5297.txt
Jean de La Fontaine	5298	Tales and Novels of J. de La Fontaine — Volume 24	Tales-and-Novels-of-J-de-La-Fontaine-Volume-24_5298	fetched		39821	7b0f2473839a98b5c6d9de019932c3ba7b0e954077d611287940e22b6447d516	5298.txt
Jean de La Fontaine	5299	Tales and Novels of J. de La Fontaine — Volume 25	Tales-and-Novels-of-J-de-La-Fontaine-Volume-25_5299	fetched		37431	9239d83aeaf45698a5b7b614018a654410145e25931600aa27cff71b19597379	5299.txt
Jean de La Fontaine	5300	Tales and Novels of J. de La Fontaine — Complete	Tales-and-Novels-of-J-de-La-Fontaine-Complete_5300	unavailable				
Jean de La Fontaine	6363	Life Is a Dream	Life-Is-a-Dream_6363	fetched		159750	004a06dd73463a738f78741700ebff9f560bf1d9b268997693b25766403694fe	6363.txt
Jean de La Fontaine	6371	The Purgatory of St. Patrick	The-Purgatory-of-St-Patrick_6371	fetched		225442	c8e43901d37fd9bc8b9dddf123c656285ad9d93618fe5ec59bdcc3ab41ab952f	6371.txt
Jean de La Fontaine	6372	The Wonder-Working Magician	The-Wonder-Working-Magician_6372	fetched		182506	e692f8ed0ec921e454983e335a01428c00ccdc8bab5a8eb64bfe609b1d1e065d	6372.txt
Jean de La Fontaine	7241	Fables of La Fontaine — a New Edition, with Notes	Fables-of-La-Fontaine-a-New-Edition-with-Notes_7241	fetched		644332	1a311c221c2b853b0c8b576784c7e0bf0a178b3cf38c5b7761d6ea32362ea149	7241-8.txt
Jean de La Fontaine	7543	Quotes and Images From The Tales and Novels of Jean de La Fontaine	Quotes-and-Images-From-The-Tales-and-Novels-of-Jean-de-La-Fontaine_7543	excluded	excerpt digest - names no original work, so it is a source of nothing			
Jean de La Fontaine	7564	Quotes and Images From Memoirs of Cardinal De Retz	Quotes-and-Images-From-Memoirs-of-Cardinal-De-Retz_7564	excluded	excerpt digest - names no original work, so it is a source of nothing			
Jean de La Fontaine	10452	Peter's Mother	Peter-s-Mother_10452	fetched		471110	506bb587e911e2873d1dfc4d2d6cecae67d2f3eafedfe868ef9252c611eb16e7	10452-8.txt
Jean de La Fontaine	11044	The Existence of God	The-Existence-of-God_11044	fetched		251447	050f3b89a4d762c8eec9639ac2cdeee8a835391f94a4503403d107fc1f9a0894	11044.txt
Jean de La Fontaine	12031	Collected Poems 1901-1918 in Two Volumes. Volume I.	Collected-Poems-1901-1918-in-Two-Volumes-Volume-I_12031	unavailable				
Jean de La Fontaine	12032	Collected Poems 1901-1918 in Two Volumes. Volume II.	Collected-Poems-1901-1918-in-Two-Volumes-Volume-II_12032	unavailable				
Jean de La Fontaine	12173	The Two Lovers of Heaven: Chrysanthus and Daria	The-Two-Lovers-of-Heaven-Chrysanthus-and-Daria_12173	unavailable				
Jean de La Fontaine	15432	Henry Brocken	Henry-Brocken_15432	unavailable				
Jean de La Fontaine	15606	The Life of the Truly Eminent and Learned Hugo Grotius	The-Life-of-the-Truly-Eminent-and-Learned-Hugo-Grotius_15606	unavailable				
Jean de La Fontaine	15946	The Original Fables of La Fontaine	The-Original-Fables-of-La-Fontaine_15946	unavailable				
Jean de La Fontaine	18752	Undine	Undine_18752	fetched		141274	2f0167a994147dfbe319758365f6c7ea2714324cf621a3ad443a97f44f8015fd	18752.txt
Jean de La Fontaine	21790	The Dance of Death	The-Dance-of-Death_21790	fetched		57789	3e9fb366e05db2bd9e52b45a641b112f1369cfb5098a716ecbe55a0dc04036e6	21790.txt
Jean de La Fontaine	22569	The Listeners and Other Poems	The-Listeners-and-Other-Poems_22569	fetched		66157	04abb13db9cbe58ed8a13c7a6ed8e1619f5d4e06a24de913c079f3d370e43645	22569.txt
Jean de La Fontaine	23545	Songs of Childhood	Songs-of-Childhood_23545	fetched		93737	c38a6f6c08c0530aa3bea82b07e73cf4136337df3e7750b2a60b4f5d60f0f955	23545-8.txt
Jean de La Fontaine	24108	Fables in Rhyme for Little Folks	Fables-in-Rhyme-for-Little-Folks_24108	unavailable				
Jean de La Fontaine	25283	Explorers of the Dawn	Explorers-of-the-Dawn_25283	fetched		357917	383787ddc726b2615af002cd4faa81810e7df56777e6ab9cf8f8297cad1cac3c	25283-8.txt
Jean de La Fontaine	25357	A Hundred Fables of La Fontaine	A-Hundred-Fables-of-La-Fontaine_25357	fetched		172624	fbf0e76a656a6b6eed3a8aefa4e3a683712e30683335c39ece64935b811435cb	25357-8.txt
Jean de La Fontaine	26588	Ophelia	Ophelia_26588	unavailable				
Jean de La Fontaine	27472	The Story of a Cat	The-Story-of-a-Cat_27472	fetched		102694	dd4c5b2daf19793a04ca7229fde345044d85f31f4d145fb18718e94e9a52c724	27472.txt
Jean de La Fontaine	28457	Golden Stars in Tatting and Crochet	Golden-Stars-in-Tatting-and-Crochet_28457	fetched		53057	e0eed8a2692d3b4f5f424fd2ec39bee9eea59c2f1d1331e2fbd0f6fb43f1b7f9	28457-8.txt
Jean de La Fontaine	28732	Fables de La Fontaine, livre second	Fables-de-La-Fontaine-livre-second_28732	unavailable				
Jean de La Fontaine	30347	Adventures in the Philippine Islands	Adventures-in-the-Philippine-Islands_30347	fetched		498948	ea48219caa33611e0f79dd100bd2d4f8666efbd7c00171f569886dd168a6a459	30347-8.txt
Jean de La Fontaine	30391	Betelguese	Betelguese_30391	unavailable				
Jean de La Fontaine	31550	The First Essay on the Political Rights of Women	The-First-Essay-on-the-Political-Rights-of-Women_31550	fetched		44885	e5b011f659c5a7d45d3cf7eb12b299065766d71d32f3dbb2d04ffe5ca4277699	31550-0.txt
Jean de La Fontaine	32091	Down-Adown-Derry: A Book of Fairy Poems	Down-Adown-Derry-A-Book-of-Fairy-Poems_32091	unavailable				
Jean de La Fontaine	32406	The City Curious	The-City-Curious_32406	fetched		181808	2761ab38d7882b3986421a41a9788d18b5b729c47a9462875efc08a78c05261b	32406.txt
Jean de La Fontaine	32620	The Three Mulla-mulgars	The-Three-Mulla-mulgars_32620	fetched		420338	f926a62d9e46a91dab1a00ec614b52703ab88cd18a199ab67d72c77bde24570a	32620-8.txt
Jean de La Fontaine	35437	Six Prize Hawaiian Stories of the Kilohana Art League	Six-Prize-Hawaiian-Stories-of-the-Kilohana-Art-League_35437	fetched		137598	ecd5392084041ffa403030ee82a6ecd8c6002d0f4c9842b617593fe479660c5b	35437.txt
Jean de La Fontaine	35693	History of American Abolitionism	History-of-American-Abolitionism_35693	fetched		250333	89fc28fb789f1203fafc8c4d2544c314c686b1daab85b2983588549cc34fdc21	35693.txt
Jean de La Fontaine	36669	Knitting, Crochet, and Netting, with Twelve Illustrations	Knitting-Crochet-and-Netting-with-Twelve-Illustrations_36669	fetched		97275	39a241a9edbdf4baea7f6f38a88b93908166dd256a1770f95eed8198c3e01d95	36669-8.txt
Jean de La Fontaine	40718	Atlantic Narratives: Modern Short Stories; Second Series	Atlantic-Narratives-Modern-Short-Stories-Second-Series_40718	unavailable				
Jean de La Fontaine	46633	The "Characters" of Jean de La Bruyère	The-Characters-of-Jean-de-La-Bruyere_46633	fetched		958725	f51c35d1a109a9559e0bb0b1138f8b892017b366ae4ee3771ca63e8ae748d2a7	46633-0.txt
Jean de La Fontaine	46960	Beasts & Men	Beasts-Men_46960	unavailable				
Jean de La Fontaine	47621	Fenelon's Treatise on the Education of Daughters	Fenelon-s-Treatise-on-the-Education-of-Daughters_47621	unavailable				
Jean de La Fontaine	49410	The Works of Garcilasso de la Vega, Surnamed the Prince of Castilian Poets, Translated into English Verse	The-Works-of-Garcilasso-de-la-Vega-Surnamed-the-Prince-of-Castilian-Poets-Translated-into-English-Verse_49410	unavailable				
Jean de La Fontaine	50240	The Sunken Garden, and Other Poems	The-Sunken-Garden-and-Other-Poems_50240	fetched		44402	8f3c56746cf9a6c9dc61b08118ea3c348f76693b7640174571d351021199a5c8	50240-0.txt
Jean de La Fontaine	50316	The Fables of La Fontaine	The-Fables-of-La-Fontaine_50316	unavailable				
Jean de La Fontaine	52090	Man a Machine	Man-a-Machine_52090	fetched		360034	b0c0cb3b105db63a598706a74751812f153c4e028b0f62fd3eef8dd5d9498899	52090-8.txt
Jean de La Fontaine	52366	The Veil, and Other Poems	The-Veil-and-Other-Poems_52366	fetched		90747	affb57ec62fef0c8ea6ef35a4eecf36691a5ff727fac5b29b6498776d8243f26	52366-0.txt
Jean de La Fontaine	53636	The Martyrdom of Belgium	The-Martyrdom-of-Belgium_53636	unavailable				
Jean de La Fontaine	53671	Modern Poets and Poetry of Spain	Modern-Poets-and-Poetry-of-Spain_53671	fetched		603750	088d60e748d369c83f972006adf6a7f7e76ba770d230c5b28233ea670f4e43b4	53671-0.txt
Jean de La Fontaine	54061	Anecdotal Recollections of the Congress of Vienna	Anecdotal-Recollections-of-the-Congress-of-Vienna_54061	fetched		895189	fc2d962fd7fc81d35626432d89758ad60b83ca0a596f5437a824a5aef3dfb3ab	54061-0.txt
Jean de La Fontaine	57767	The Andalusian Knitting and Netting Book	The-Andalusian-Knitting-and-Netting-Book_57767	fetched		75520	505689540cb00ba9a68ac379729a3afd7e0241ccc5d5d566e9b3897a887115f8	57767-0.txt
Jean de La Fontaine	58335	The Knitting Book	The-Knitting-Book_58335	fetched		99345	a86ef32a9e25052f23cd292fcd05d698990e7bf885098d92f258565bc611585b	58335-0.txt
Jean de La Fontaine	59048	Index of the Project Gutenberg Works of Antoine de La Salle	Index-of-the-Project-Gutenberg-Works-of-Antoine-de-La-Salle_59048	fetched		59544	5965d5f3d039432731d09a98aaeb8fa776361e4e494c370bdb3e669f98d08b97	59048-0.txt
Jean de La Fontaine	59238	An Easy Introduction to Spanish Conversation	An-Easy-Introduction-to-Spanish-Conversation_59238	unavailable				
Jean de La Fontaine	60058	Giphantia	Giphantia_60058	unavailable				
Jean de La Fontaine	61222	The Crochet Book, Fourth Series	The-Crochet-Book-Fourth-Series_61222	fetched		56504	7ea485719abf31d6b4cf2dc2dc4ca5f589a490bdf77eaef6fe0b134fa2291470	61222-0.txt
Jean de La Fontaine	63776	Eight Dramas of Calderon	Eight-Dramas-of-Calderon_63776	fetched		772427	dbebdffe6870b7235c054861d94f0fe7d7330dedca5af32e5c9ca47bea4ef465	63776-0.txt
Jean de La Fontaine	64565	A happy New Year, and other verses	A-happy-New-Year-and-other-verses_64565	fetched		60497	56f3698937caa81e68e36642c56e20558438fdfdb8490dfadba3d5e34f2c3d18	64565-0.txt
Jean de La Fontaine	66234	The Abergeldie Winter Book	The-Abergeldie-Winter-Book_66234	fetched		69224	4d2283dcfe80f67c1a2f4e1e276b9833fea644ac6ba4261fc2c4603e13f966e3	66234-0.txt
Jean de La Fontaine	68362	Memorials of Human Superstition	Memorials-of-Human-Superstition_68362	unavailable				
Jean de La Fontaine	68458	Motley and other poems	Motley-and-other-poems_68458	fetched		58060	ba9b4d11465d753b16898406071256732b6fd09343018bb1a94a8fc291c2c5a5	68458-0.txt
Jeremy Bentham	42984	Not Paul, But Jesus	Not-Paul-But-Jesus_42984	fetched		857660	16caefad8dabc025b0339f11f44ba8680cd403978df2bccb720091e250ef5d1e	42984.txt
Joanna Baillie	14617	Poems, &c. (1790)	Poems-c-1790_14617	unavailable				
Johann Georg Hamann	55898	Solitude	Solitude_55898	unavailable				
Johann Sebastian Bach	4949	Brandenburg Concerto No. 2 in F Major, BWV 1047	Brandenburg-Concerto-No-2-in-F-Major-BWV-1047_4949	unavailable				
Johann Sebastian Bach	5190	Brandenburg Concerto No. 5 in D Major, BWV 1050	Brandenburg-Concerto-No-5-in-D-Major-BWV-1050_5190	unavailable				
Johann Wolfgang von Goethe	1287	The Poems of Goethe, Translated in the Original Metres	The-Poems-of-Goethe-Translated-in-the-Original-Metres_1287	fetched		597443	7aa0fb4ae574aa21d99dbc188134171822eda88f5a6f4d8d82f1313b34ce0351	1287.txt
Johann Wolfgang von Goethe	1945	Egmont	Egmont_1945	fetched		188788	3ce493697cf946f7b40ad3c2aada716a88fc95e69b8c3b4f2b1bc4c75f3ed43f	1945.txt
Johann Wolfgang von Goethe	1958	Hermann and Dorothea	Hermann-and-Dorothea_1958	fetched		158016	8ac436b7ec5a386fb0b7cfc2556810bf90e66f0ac9ae00ae2f782145831dcaa5	1958.txt
Johann Wolfgang von Goethe	2527	The Sorrows of Young Werther	The-Sorrows-of-Young-Werther_2527	fetched		259380	5e9eabd2d321a98d8f9f81fb114a68a1b11e7743879ee92b440e31dc9d6d85f4	2527.txt
Johann Wolfgang von Goethe	3023	Faust — Part 1	Faust-Part-1_3023	fetched		226324	c2d31eb6ffc93f389feebe4434a5dfcbc8b03e33f15e54f56c58173a457336a1	3023.txt
Johann Wolfgang von Goethe	5733	Autobiography: Truth and Fiction Relating to My Life	Autobiography-Truth-and-Fiction-Relating-to-My-Life_5733	fetched		905685	334f214eb964a7eab6113500a666927208e2669b29d74f10a7cc0e578c99739a	5733-8.txt
Johann Wolfgang von Goethe	7889	Erotica Romana	Erotica-Romana_7889	fetched		61926	9536c0b14f2cc751ec19ad7ae68df46215887911c703ed777235fb18cf038ee8	7889-8.txt
Johann Wolfgang von Goethe	14460	Faust: a Tragedy [part 1], Translated from the German of Goethe	Faust-a-Tragedy-part-1-Translated-from-the-German-of-Goethe_14460	unavailable				
Johann Wolfgang von Goethe	14591	Faust [part 1]. Translated Into English in the Original Metres	Faust-part-1-Translated-Into-English-in-the-Original-Metres_14591	unavailable				
Johann Wolfgang von Goethe	15850	Iphigenia in Tauris	Iphigenia-in-Tauris_15850	fetched		139645	9b0968660ee7275a5abe78e4d89ccdf9d11d6236ba843231226b50d46b61d8cf	15850-0.txt
Johann Wolfgang von Goethe	26745	Travels in Peru, on the Coast, in the Sierra, Across the Cordilleras and the Andes, into the Primeval Forests	Travels-in-Peru-on-the-Coast-in-the-Sierra-Across-the-Cordilleras-and-the-Andes-into-the-Primeval-Forests_26745	unavailable				
Johann Wolfgang von Goethe	30865	My Three Years in America	My-Three-Years-in-America_30865	fetched		778074	ed37334ace425b599a5127f5fb3ac2563a30e90fbbc74ba0ffdeef9da55356f0	30865.txt
Johann Wolfgang von Goethe	33670	Maxims and Reflections	Maxims-and-Reflections_33670	fetched		208058	3a805121337388eb3ae62ad6672408bee1371106c2b00eef92be02fcc29bd3db	33670.txt
Johann Wolfgang von Goethe	34506	German Fiction	German-Fiction_34506	unavailable				
Johann Wolfgang von Goethe	36483	Wilhelm Meister's Apprenticeship and Travels, Vol. I (of 2)	Wilhelm-Meister-s-Apprenticeship-and-Travels-Vol-I-of-2_36483	unavailable				
Johann Wolfgang von Goethe	38116	Letters From Rome on the Council	Letters-From-Rome-on-the-Council_38116	fetched		1092559	4fd5b1b193cf4b576a5b1daf4965b6aa15209a09752d24f374d62f655813c6cb	38116-0.txt
Johann Wolfgang von Goethe	50572	Goethe's Theory of Colours	Goethe-s-Theory-of-Colours_50572	fetched		607561	ee1ff8eb8315ee8081ca7b94bcf047d7a57e8c51d8a4e3bfb80676f3ec0ae4fb	50572-0.txt
Johann Wolfgang von Goethe	52654	The Autobiography of Goethe	The-Autobiography-of-Goethe_52654	unavailable				
Johann Wolfgang von Goethe	53205	Letters from Switzerland and Travels in Italy	Letters-from-Switzerland-and-Travels-in-Italy_53205	fetched		896210	63713241681485f331f93a1321838e966ed7a9f6c602bfa3fd4c0251dbd0cccc	53205-0.txt
Johann Wolfgang von Goethe	63203	Faust: A Tragedy	Faust-A-Tragedy_63203	fetched		375267	c309fdf3fdc01c29f063451d4061c203b77bd223cb4ea51d55934de49f1568b9	63203-0.txt
John Abbott	3775	Napoleon Bonaparte	Napoleon-Bonaparte_3775	fetched		321605	373c83bc67c1a31d736ded74079dc8a00b8fb87d5b8d6c9f58e2f5c9530d2d68	3775.txt
John Abbott	4355	David Crockett: His Life and Adventures	David-Crockett-His-Life-and-Adventures_4355	unavailable				
John Abbott	13811	Peter Stuyvesant, the Last Dutch Governor of New Amsterdam	Peter-Stuyvesant-the-Last-Dutch-Governor-of-New-Amsterdam_13811	fetched		478180	084fe930eeba4b5e769aa541efae74f1e362691f02bc4ea51c0e92f0168bd1c6	13811.txt
John Abbott	14243	Christopher Carson, Familiarly Known as Kit Carson	Christopher-Carson-Familiarly-Known-as-Kit-Carson_14243	fetched		462970	0b94bf28b824db27c40652ab96c7ca2d3e84e65362216b080ad193447538ef80	14243.txt
John Abbott	15269	The Empire of Russia: From the Remotest Periods to the Present Time	The-Empire-of-Russia-From-the-Remotest-Periods-to-the-Present-Time_15269	unavailable				
John Abbott	16070	The Empire of Austria; Its Rise and Present Power	The-Empire-of-Austria-Its-Rise-and-Present-Power_16070	unavailable				
John Abbott	18533	The Child at Home: The Principles of Filial Duty, Familiarly Illustrated	The-Child-at-Home-The-Principles-of-Filial-Duty-Familiarly-Illustrated_18533	unavailable				
John Abbott	23798	Daniel Boone: The Pioneer of Kentucky	Daniel-Boone-The-Pioneer-of-Kentucky_23798	unavailable				
John Abbott	24400	The Adventures of the Chevalier De La Salle and His Companions, in Their Explorations of the Prairies, Forests, Lakes, and Rivers, of the New World, and Their Interviews with the Savage Tribes, Two Hundred Years Ago	The-Adventures-of-the-Chevalier-De-La-Salle-and-His-Companions-in-Their-Explorations-of-the-Prairies-Forests-Lakes-and-Rivers-of-the-New-World-and-Their-Interviews-with-the-Savage-Tribes-Two-Hundred-Years-Ago_24400	unavailable				
John Abbott	24659	Hortense	Hortense_24659	unavailable				
John Abbott	27056	Louis XIV.	Louis-XIV_27056	unavailable				
John Abbott	28199	Louis Philippe	Louis-Philippe_28199	unavailable				
John Abbott	28445	Madame Roland, Makers of History	Madame-Roland-Makers-of-History_28445	fetched		371213	7ffc8c3584e2241b63e414ee11cc29bf23d2f0bf317466a04aef8cf11133d1de	28445-8.txt
John Abbott	29172	Ferdinand De Soto, The Discoverer of the Mississippi	Ferdinand-De-Soto-The-Discoverer-of-the-Mississippi_29172	unavailable				
John Abbott	29494	King Philip	King-Philip_29494	unavailable				
John Abbott	29603	Henry IV, Makers of History	Henry-IV-Makers-of-History_29603	fetched		400588	dc974f7d117eb286eb1060c6a220b96853dc845ae116835772c1c318223a7083	29603-8.txt
John Abbott	30406	Benjamin Franklin	Benjamin-Franklin_30406	unavailable				
John Abbott	30875	Maria Antoinette	Maria-Antoinette_30875	unavailable				
John Abbott	32047	Josephine	Josephine_32047	unavailable				
John Abbott	32490	Hernando Cortez	Hernando-Cortez_32490	unavailable				
John Abbott	35768	Joseph Bonaparte	Joseph-Bonaparte_35768	unavailable				
John Abbott	50550	Captain William Kidd and Others of the Buccaneers	Captain-William-Kidd-and-Others-of-the-Buccaneers_50550	fetched		497189	af12dedd35de2cc67008b272fa083568837508596a47f97c10180a0b8dc22577	50550-0.txt
John Abbott	55867	The Life and Adventures of Rear-Admiral John Paul Jones, Commonly Called Paul Jones	The-Life-and-Adventures-of-Rear-Admiral-John-Paul-Jones-Commonly-Called-Paul-Jones_55867	fetched		490467	4f2ef0d0aa0ad76a3c7e3ece00efa01ee7eea0ee79028205e005333c79c9084d	55867-0.txt
John Abbott	56928	History of Frederick the Second, Called Frederick the Great.	History-of-Frederick-the-Second-Called-Frederick-the-Great_56928	fetched		1298687	3ee7bf1452568841573a99480e84b599db4bb400af3e1c99b130a936bda588d5	56928-0.txt
John Abbott	57067	Miles Standish, the Puritan Captain	Miles-Standish-the-Puritan-Captain_57067	fetched		520476	e7b77aad61d20a48c085542deaae848731882ebbb291216f8528bc58d21e8851	57067-0.txt
John Acton	18685	Lectures on Modern history	Lectures-on-Modern-history_18685	fetched		774847	1f4db8915fd24394d66ec5e0ee6bea46d10d4f8ecdaafc3a6f82f50483fc248c	18685.txt
John Acton	25720	A Lecture on the Study of History	A-Lecture-on-the-Study-of-History_25720	fetched		194313	b901137ed8e7cbaddfaa4e1353adc460630ffff206d0f0bda59b77a31e5cee5c	25720-0.txt
John Acton	27488	Lectures on the French Revolution	Lectures-on-the-French-Revolution_27488	fetched		809327	d0b75aa8f96ee269bde0a65681fe6e90c024d65f14b0bd1564b3a5449b412aa6	27488-8.txt
