author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
John Ruskin	21263	On the Old Road, Vol. 2 (of 2)	On-the-Old-Road-Vol-2-of-2_21263	unavailable				
John Ruskin	21591	The Harbours of England	The-Harbours-of-England_21591	fetched		142215	e00006fa8704c1e5687315e0944c2a12dee5efe35ecefe124d5299fe77532b2b	21591-8.txt
John Ruskin	22230	Hortus Inclusus	Hortus-Inclusus_22230	unavailable				
John Ruskin	23593	Lectures on Architecture and Painting, Delivered at Edinburgh in November 1853	Lectures-on-Architecture-and-Painting-Delivered-at-Edinburgh-in-November-1853_23593	unavailable				
John Ruskin	24428	Our Fathers Have Told Us	Our-Fathers-Have-Told-Us_24428	unavailable				
John Ruskin	25678	On the Old Road  Vol. 1  (of 2)	On-the-Old-Road-Vol-1-of-2_25678	unavailable				
John Vanbrugh	51113	Plays, written by Sir John Vanbrugh, volume the first	Plays-written-by-Sir-John-Vanbrugh-volume-the-first_51113	fetched		683180	c3f97463136c47bd73f1ca07f25d24f4955686612f4cfd2002ccded4e358abf0	51113-0.txt
John Vanbrugh	51114	Plays, written by Sir John Vanbrugh, volume the second	Plays-written-by-Sir-John-Vanbrugh-volume-the-second_51114	fetched		622783	442d54fc684be314f277eb5621a29eb8d49b1994d45a22824dda95d0c947bf23	51114-0.txt
Jonathan Edwards	34632	Selected Sermons of Jonathan Edwards	Selected-Sermons-of-Jonathan-Edwards_34632	fetched		425228	ee2d14bf8326a42f85afc82873601c41b7fdc6875e858a35e1a9c6a833bc817f	34632.txt
Jonathan Swift	623	The Battle of the Books, and other Short Pieces	The-Battle-of-the-Books-and-other-Short-Pieces_623	fetched		252079	f1e723f62a2c361a1f5e8822eaf0e79e393d48a1e7c1290d6a1b40a8c79f35a9	623.txt
Jonathan Swift	829	Gulliver's Travels into Several Remote Nations of the World	Gulliver-s-Travels-into-Several-Remote-Nations-of-the-World_829	unavailable				
Jonathan Swift	1080	A Modest Proposal	A-Modest-Proposal_1080	unavailable				
Jonathan Swift	1090	The Bickerstaff-Partridge Papers	The-Bickerstaff-Partridge-Papers_1090	fetched		95909	352f1aefc0f5acce751a7d3ebdd6bee9921221134cbffeb3715666ca60c08cad	1090.txt
Jonathan Swift	4208	The Journal to Stella	The-Journal-to-Stella_4208	fetched		1339149	4e6b80dc2c6e697056711cf1bff95f7a7534930b0c4b665ee9f23d7b81043bdf	4208-0.txt
Jonathan Swift	4737	A Tale of a Tub	A-Tale-of-a-Tub_4737	fetched		292423	dcd0ac13f0f362d53bea090cd98316ba23065fc0376cbdb1bea3ea1d3390691d	4737-0.txt
Jonathan Swift	4738	Three Prayers and Sermons	Three-Prayers-and-Sermons_4738	fetched		86181	63261af850bd7bf02fde3eb470a5ac38e42089b5ad92a249df1b1effd11ea22b	4738-0.txt
Jonathan Swift	9270	The Battle of the Books	The-Battle-of-the-Books_9270	unavailable				
Jonathan Swift	9271	The Bickerstaff-Partridge Papers	The-Bickerstaff-Partridge-Papers_9271	unavailable				
Jonathan Swift	9272	Gulliver's Travels	Gulliver-s-Travels_9272	unavailable				
Jonathan Swift	9273	A Modest Proposal	A-Modest-Proposal_9273	unavailable				
Jonathan Swift	9274	The Journal to Stella	The-Journal-to-Stella_9274	unavailable				
Jonathan Swift	9275	A Tale of a Tub	A-Tale-of-a-Tub_9275	unavailable				
Jonathan Swift	9276	Three Sermons, Three Prayers	Three-Sermons-Three-Prayers_9276	unavailable				
Jonathan Swift	12252	The Prose Works of Jonathan Swift, D.D. — Volume 03	The-Prose-Works-of-Jonathan-Swift-D-D-Volume-03_12252	unavailable				
Jonathan Swift	12746	The Prose Works of Jonathan Swift, D.D. — Volume 04	The-Prose-Works-of-Jonathan-Swift-D-D-Volume-04_12746	unavailable				
Jonathan Swift	12784	The Prose Works of Jonathan Swift, D.D. — Volume 06	The-Prose-Works-of-Jonathan-Swift-D-D-Volume-06_12784	unavailable				
Jonathan Swift	13040	The Prose Works of Jonathan Swift, D.D. — Volume 10	The-Prose-Works-of-Jonathan-Swift-D-D-Volume-10_13040	unavailable				
Jonathan Swift	13169	The Prose Works of Jonathan Swift, D.D. — Volume 09	The-Prose-Works-of-Jonathan-Swift-D-D-Volume-09_13169	unavailable				
Jonathan Swift	13621	The Poems of Jonathan Swift, D.D., Volume 2	The-Poems-of-Jonathan-Swift-D-D-Volume-2_13621	unavailable				
Jonathan Swift	14353	The Poems of Jonathan Swift, D.D., Volume 1	The-Poems-of-Jonathan-Swift-D-D-Volume-1_14353	unavailable				
Jonathan Swift	17157	Gulliver's Travels into Several Remote Regions of the World	Gulliver-s-Travels-into-Several-Remote-Regions-of-the-World_17157	unavailable				
Jonathan Swift	18250	The Prose Works of Jonathan Swift, D.D. - Volume 07	The-Prose-Works-of-Jonathan-Swift-D-D-Volume-07_18250	unavailable				
Jonathan Swift	19508	A Modest Proposal	A-Modest-Proposal_19508	unavailable				
Jonathan Swift	28946	Gulliver's Travels	Gulliver-s-Travels_28946	unavailable				
Joseph Addison	2791	Essays and Tales	Essays-and-Tales_2791	fetched		280787	3d1c864fa2206055c586445d5545ec16b8a7aac65e746aee119e3561d20c2d9f	2791.txt
Joseph Addison	3318	Days with Sir Roger De Coverley	Days-with-Sir-Roger-De-Coverley_3318	fetched		81982	fb9a2b52c669e15242061bc1fecf689fbf2bb3f827628e4fa910a406a5241cb8	3318.txt
Joseph Addison	6482	The Coverley Papers, From 'The Spectator'	The-Coverley-Papers-From-The-Spectator_6482	unavailable				
Joseph Addison	9334	The Spectator, Volume 1	The-Spectator-Volume-1_9334	unavailable				
Joseph Addison	10587	The Poetical Works of Addison; Gay's Fables; and Somerville's Chase	The-Poetical-Works-of-Addison-Gay-s-Fables-and-Somerville-s-Chase_10587	unavailable				
Joseph Addison	11010	The Spectator, Volume 2.	The-Spectator-Volume-2_11010	unavailable				
Joseph Addison	12030	The Spectator, Volumes 1, 2 and 3	The-Spectator-Volumes-1-2-and-3_12030	unavailable				
Joseph Addison	13645	The Tatler, Volume 1	The-Tatler-Volume-1_13645	unavailable				
Joseph Addison	20648	The De Coverley Papers, From 'The Spectator'	The-De-Coverley-Papers-From-The-Spectator_20648	unavailable				
Joseph Addison	31592	Cato: A Tragedy, in Five Acts	Cato-A-Tragedy-in-Five-Acts_31592	unavailable				
Joseph Addison	31645	The Tatler, Volume 3	The-Tatler-Volume-3_31645	fetched		783290	0df386308fd09ac44696193830acb18211c686b62bfba0dc55b800b83b97e64e	31645.txt
Joseph Addison	45769	The Tatler, Volume 2	The-Tatler-Volume-2_45769	unavailable				
Joseph Addison	48026	The Sir Roger de Coverley Papers	The-Sir-Roger-de-Coverley-Papers_48026	fetched		463173	4e3053a304cd4af394a20e5e11d17327c9902aacacc2a00f62acdb33dc3812d6	48026-0.txt
Joseph Addison	49009	The Tatler, Volume 4	The-Tatler-Volume-4_49009	unavailable				
Joseph Conrad	219	Heart of Darkness	Heart-of-Darkness_219	fetched		234041	b5aad152564fa9bdd92d71434134a26fbc3146afdeabd6cc7a09e723dfb0a414	219-0.txt
Joseph Conrad	220	The Secret Sharer	The-Secret-Sharer_220	fetched		111928	b6ff35d92e3db513f8db610ab9a8660662a90988cb2941af000bcd70e07ce35a	220-0.txt
Joseph Conrad	451	The Shadow Line: A Confession	The-Shadow-Line-A-Confession_451	unavailable				
Joseph Conrad	493	Falk: A Reminiscence	Falk-A-Reminiscence_493	unavailable				
Joseph Conrad	494	To-morrow	To-morrow_494	fetched		79373	4233554a1be4c181a50c273e1c2879d57d8c0c655b4b7fdbd1c078769a23a994	494-0.txt
Joseph Conrad	495	Amy Foster	Amy-Foster_495	fetched		89051	603940c4bdd079d0a2170251322c349423f8eae27a04306ebbdca25dcacd5b38	495-0.txt
Joseph Conrad	525	Youth, a Narrative	Youth-a-Narrative_525	fetched		92957	2ba94a4f1df80d7612717e5a22a617e39e1c03a808e4e005ea8487437d781b1e	525-0.txt
Joseph Conrad	526	Heart of Darkness	Heart-of-Darkness_526	fetched		233839	a3080e65b4c1679247db285b56e94541c1ed6650bf5529cd7a43409e73ed27ba	526.txt
Joseph Conrad	527	The End of the Tether	The-End-of-the-Tether_527	fetched		317883	df41cfaa252bb5243fc289ea3ef73197c5f55256f55c7ec0fff1ea5bc33fa367	527-0.txt
Joseph Conrad	638	An Outcast of the Islands	An-Outcast-of-the-Islands_638	fetched		628827	27628e390d23e7fc964ba0ac5f2cf559ab04c3362484ceae276752c0c4fda3d9	638-0.txt
Joseph Conrad	687	A Personal Record	A-Personal-Record_687	fetched		278278	1753d94defc9e8363ecee3e57e0ea3650e88da1cc5f960cbc59a8c2eddf4b7c1	687-0.txt
Joseph Conrad	720	Almayer's Folly: A Story of an Eastern River	Almayer-s-Folly-A-Story-of-an-Eastern-River_720	unavailable				
Joseph Conrad	974	The Secret Agent: A Simple Tale	The-Secret-Agent-A-Simple-Tale_974	unavailable				
Joseph Conrad	1053	Within the Tides: Tales	Within-the-Tides-Tales_1053	unavailable				
Joseph Conrad	1055	'Twixt Land & Sea: Tales	Twixt-Land-Sea-Tales_1055	unavailable				
Joseph Conrad	1058	The Mirror of the Sea	The-Mirror-of-the-Sea_1058	fetched		369264	1b98aaa8b2105ecb28ff3b9cae318e261f02101b07b29458b703c6100f203f25	1058-0.txt
Joseph Conrad	1083	The Arrow of Gold: A Story Between Two Notes	The-Arrow-of-Gold-A-Story-Between-Two-Notes_1083	unavailable				
Joseph Conrad	1142	Typhoon	Typhoon_1142	fetched		199291	e95a0023b0282eb5cf27e36e9733c538da10c773e6f229d2c7646fe24decfe13	1142-0.txt
Joseph Conrad	1143	Notes on Life & Letters	Notes-on-Life-Letters_1143	unavailable				
Joseph Conrad	1202	Tales of Unrest	Tales-of-Unrest_1202	fetched		375604	88df3d73393c59a72f18beac22cad40a2cfd6d87b563235195b8ff99f5139aaf	1202-8.txt
Joseph Conrad	1316	Some Reminiscences	Some-Reminiscences_1316	fetched		276566	7a8bdce8b7e421cc204928b8350c6b3adb9533f04fe85b34eb4c505086823ba2	1316-0.txt
Joseph Conrad	1476	Chance: A Tale in Two Parts	Chance-A-Tale-in-Two-Parts_1476	unavailable				
Joseph Conrad	1712	The Rescue: A Romance of the Shallows	The-Rescue-A-Romance-of-the-Shallows_1712	unavailable				
Joseph Conrad	2021	Nostromo: A Tale of the Seaboard	Nostromo-A-Tale-of-the-Seaboard_2021	unavailable				
Joseph Conrad	2305	A Set of Six	A-Set-of-Six_2305	fetched		597430	8a565065f4438992efd0b7786309755d17de8d2b429c905fb7872f21f2ab15c1	2305-0.txt
Joseph Hall	56978	The Book of the Feet: A History of Boots and Shoes	The-Book-of-the-Feet-A-History-of-Boots-and-Shoes_56978	fetched		284473	ab9528478fb2a75e48fb301e2fc05fcf2ddb9dce0237524177ef5f0328d044e6	56978-0.txt
Josephus Daniels	10230	Remarks from a Visit to Edison Laboratory	Remarks-from-a-Visit-to-Edison-Laboratory_10230	unavailable				
Josephus Daniels	63596	Our Navy at war	Our-Navy-at-war_63596	fetched		874241	c1726f86a70e14ac41821e5d6d928fd64a29951399f2ee409f1198d86616ddc1	63596-0.txt
Josh Billings	36556	The Complete Works of Josh Billings	The-Complete-Works-of-Josh-Billings_36556	fetched		854321	47e032c4fec11a6044dcf2fcd9cc46f42c677854bfe05b70c09a710a9801b41a	36556-0.txt
Josh Billings	40191	Josh Billings' Farmer's Allminax, 1870-1879	Josh-Billings-Farmer-s-Allminax-1870-1879_40191	unavailable				
Josh Billings	41025	Josh Billings on Ice, and Other Things	Josh-Billings-on-Ice-and-Other-Things_41025	unavailable				
Josh Billings	45365	Josh Billings, Hiz Sayings	Josh-Billings-Hiz-Sayings_45365	fetched		224268	c09ee7f620aec1dcd0467a6f39b72543123cf80316769f59f8e7e2a47ffda41f	45365-8.txt
Julia Margaret Cameron	60406	The Seven Purposes: An Experience in Psychic Phenomena	The-Seven-Purposes-An-Experience-in-Psychic-Phenomena_60406	fetched		383359	03b042c2c78045e9a68d13d53aea544c6c539087bb0284e6748a88f287ee0107	60406-0.txt
Kahlil Gibran	5616	The Madman: His Parables and Poems	The-Madman-His-Parables-and-Poems_5616	unavailable				
Kahlil Gibran	54580	The Forerunner, His Parables and Poems	The-Forerunner-His-Parables-and-Poems_54580	fetched		61381	d9d5425c4a180427ac61293c17921e2ff26a94f2fda14c885c7c78a02059a02b	54580-0.txt
Kahlil Gibran	58585	The Prophet	The-Prophet_58585	fetched		91189	7709cdd7d6b6f1f124f97d571495d41f01cb58f1e5302bce4a397970c5cf4815	58585-0.txt
Karel Capek	59112	R.U.R. (Rossum's Universal Robots)	R-U-R-Rossum-s-Universal-Robots_59112	unavailable				
Karel Capek	61420	'And So Ad Infinitum' (The Life of the Insects)	And-So-Ad-Infinitum-The-Life-of-the-Insects_61420	unavailable				
Karl Abraham	55443	Psycho-Analysis and the War Neuroses	Psycho-Analysis-and-the-War-Neuroses_55443	fetched		180458	e093bc9f8d74fe2f713aaa2e9597c51dd55b9d6dde4c2d18384cee166835a584	55443-0.txt
Karl Marx	61	The Communist Manifesto	The-Communist-Manifesto_61	fetched		94275	8c852079cb029e17ca2e3fa5d8c57f0e828ebf0bf544ed55e246fd5d751a4bb1	61.txt
Karl Marx	1346	The Eighteenth Brumaire of Louis Bonaparte	The-Eighteenth-Brumaire-of-Louis-Bonaparte_1346	fetched		272033	c45c7e95f7db0fab7ce7ff151ef19860ee170d26fd6b48da467b4aa044e09dfc	1346.txt
Karl Marx	23905	The Communist Manifesto	The-Communist-Manifesto_23905	unavailable				
Karl Marx	31193	Manifesto of the Communist Party	Manifesto-of-the-Communist-Party_31193	fetched		114430	65c676360a713ed8d39af5c9a4ec252b8625e656b47c331efd98fd40a71e1f55	31193-8.txt
Karl Marx	32370	Secret Diplomatic History of The Eighteenth Century	Secret-Diplomatic-History-of-The-Eighteenth-Century_32370	fetched		220016	91fde15f3bd758b85b02ffb2f808437d831ca5feaf240d9fb2997df1c630c6f3	32370-8.txt
Karl Marx	32966	Revolution and Counter-Revolution; Or, Germany in 1848	Revolution-and-Counter-Revolution-Or-Germany-in-1848_32966	unavailable				
Karl Marx	46423	A Contribution to the Critique of Political Economy	A-Contribution-to-the-Critique-of-Political-Economy_46423	unavailable				
Knut Hamsun	7214	Pan	Pan_7214	fetched		253443	92b6ab9db60aaac293bc46635427b0945e626aa979008d01c2841f1ab260446d	7214-0.txt
Knut Hamsun	7537	Shallow Soil	Shallow-Soil_7537	fetched		428616	673f22cd61dcd4ffa4cbddff2e0e78ad957695432f54aa96d4a364cd6963e8a0	7537-8.txt
Knut Hamsun	7762	Wanderers	Wanderers_7762	fetched		545321	270a4d3added76d426957420cfefbb808fca170497201b106725d22a84188611	7762-0.txt
Knut Hamsun	8387	Hunger	Hunger_8387	fetched		382814	a74675b8f16f48ac0d69bd8d93245495afb0598576c734d922964c9fa2425db4	8387-8.txt
Knut Hamsun	8445	Look Back on Happiness	Look-Back-on-Happiness_8445	fetched		359627	00a61be95d3529ca79612d0fb6aa9b4a5b99497e7146e93e1af6c56defb5319e	8445.txt
Knut Hamsun	10984	Growth of the Soil	Growth-of-the-Soil_10984	fetched		799202	153c3b0b1ce4400743fc0e56f0159a2777660dead522654c5f0850c214bed85f	10984.txt
Knut Hamsun	46220	Mothwise	Mothwise_46220	fetched		226843	64b5ca2d2ca8578c3e19ee6147fdd592b21ae4b9042d10735b05e4e20cb50ed0	46220-0.txt
La Rochefoucauld	9105	Reflections; or Sentences and Moral Maxims	Reflections-or-Sentences-and-Moral-Maxims_9105	unavailable				
Lady Mary Wortley Montagu	10590	Lady Mary Wortley Montague, Her Life and Letters (1689-1762)	Lady-Mary-Wortley-Montague-Her-Life-and-Letters-1689-1762_10590	unavailable				
Lady Mary Wortley Montagu	17520	Letters of the Right Honourable Lady M—y W—y M—e	Letters-of-the-Right-Honourable-Lady-My-Wy-Me_17520	unavailable				
Lascelles Abercrombie	10716	The Epic	The-Epic_10716	unavailable				
Lascelles Abercrombie	15472	Emblems of Love	Emblems-of-Love_15472	fetched		239587	26d418b8dd7452a007fa6dccf0f80dca5eb583bc623c17e03c93d919d6110ed0	15472-8.txt
Laurence Sterne	804	A Sentimental Journey Through France and Italy	A-Sentimental-Journey-Through-France-and-Italy_804	fetched		244976	b3d0db1a3e965d9dbcf915daf01f30e1774df1d8fd2b169bc852751ab20b5731	804-0.txt
Laurence Sterne	1079	The Life and Opinions of Tristram Shandy, Gentleman	The-Life-and-Opinions-of-Tristram-Shandy-Gentleman_1079	fetched		1070225	63f8e958b607acbface0f2537aa96e6ef5f90e1be855b65cae194422b2048d4b	1079.txt
Laurence Sterne	20257	A Political Romance	A-Political-Romance_20257	fetched		78967	6517890d07fc8e92ba2af9531a10151a295fe8375a7d53b9e751cb13979f855c	20257.txt
Laurence Sterne	39270	The Life and Opinions of Tristram Shandy, Gentleman	The-Life-and-Opinions-of-Tristram-Shandy-Gentleman_39270	fetched		1175199	6d7187d2cc47b94bd38a52f50a4e656a1aedb3a360bc5388c9f0333e9b720eea	39270-0.txt
Laurence Sterne	60563	The Journal to Eliza and Various letters by Laurence Sterne and Elizabeth Draper	The-Journal-to-Eliza-and-Various-letters-by-Laurence-Sterne-and-Elizabeth-Draper_60563	unavailable				
Leo Tolstoy	243	The Forged Coupon, and Other Stories	The-Forged-Coupon-and-Other-Stories_243	fetched		352273	fa70fc73e1f52bf20d6571fd853b53f5f8f6c914990f112bcae246ccebde7679	243-0.txt
Leo Tolstoy	689	The Kreutzer Sonata and Other Stories	The-Kreutzer-Sonata-and-Other-Stories_689	fetched		384147	b1eff6f29bb103b5c3239fdb5c47bea380896eecec48ce4a2dcdff9e7d62544d	689-0.txt
Leo Tolstoy	985	Father Sergius	Father-Sergius_985	fetched		119573	227dd14cdd78964c448df8fe9b8d4276a3b270c0c2910ea143319c71e017f1d9	985-0.txt
Leo Tolstoy	986	Master and Man	Master-and-Man_986	fetched		130043	b08a5a42bb4299366da5cf5196c3df88ec881df600277124a1e659582eebff67	986-0.txt
Leo Tolstoy	1399	Anna Karenina	Anna-Karenina_1399	fetched		2068089	ed44f47853a75d27009a011ae6d243fa89b8e03806b1dfcc66c1a80658d6b0c4	1399-0.txt
Leo Tolstoy	1938	Resurrection	Resurrection_1938	fetched		1027544	e5b3b61b38c0b8144c9d8be2b2021f627710a2f95700a45fb776eb521967c74b	1938-0.txt
Leo Tolstoy	2142	Childhood	Childhood_2142	fetched		238550	d036c0bc6fc5f83b268fd2e4cdd28bfaf2a1a06038963640f5e8d640d0fc1dd0	2142-0.txt
Leo Tolstoy	2450	Boyhood	Boyhood_2450	fetched		184231	e626239177e14e80becf05cb388e98a8a97b25eea85b2e0b024568d97467d39a	2450-0.txt
Leo Tolstoy	2600	War and Peace	War-and-Peace_2600	fetched		3359542	6cbcc5ca5e590fb9ace161a5b93e4ecf280d7118104be0d63b686c004cfa70ae	2600-0.txt
Leo Tolstoy	2637	Youth	Youth_2637	fetched		394630	01358fcfd043d788990993d392c1cfbf8b7220948332928ae0e6bb0a0ebca4ac	2637-0.txt
Leo Tolstoy	3540	The Census in Moscow	The-Census-in-Moscow_3540	fetched		43757	afb6132a66acb81b94396fd3700c4e34008df7e91ac276441c5af90f533733d6	3540.txt
Leo Tolstoy	3541	What to Do? Thoughts Evoked By the Census of Moscow	What-to-Do-Thoughts-Evoked-By-the-Census-of-Moscow_3541	unavailable				
Leo Tolstoy	3630	What to Do? Thoughts Evoked by the Census of Moscow	What-to-Do-Thoughts-Evoked-by-the-Census-of-Moscow_3630	unavailable				
Leo Tolstoy	3631	On the Significance of Science and Art	On-the-Significance-of-Science-and-Art_3631	fetched		158025	bd5b6dfac0c17fc357ee2cb55d8548edc5c658e4f8169b8b800bd90244ae24d0	3631.txt
Leo Tolstoy	4602	"The Kingdom of God Is Within You"	The-Kingdom-of-God-Is-Within-You_4602	unavailable				
Leo Tolstoy	4761	The Cossacks: A Tale of 1852	The-Cossacks-A-Tale-of-1852_4761	unavailable				
Leo Tolstoy	6157	What Men Live By, and Other Tales	What-Men-Live-By-and-Other-Tales_6157	fetched		120557	67c28e2453cbbd62c9e6bc21102dbc376dd56a60f1104f56c1a714714506ffce	6157-0.txt
Leo Tolstoy	7176	A Letter to a Hindu	A-Letter-to-a-Hindu_7176	fetched		54580	17ff97ce832dfe4affd85cc258dfc7e12a13ea962a7bfe5bf98f15ef74e478a7	7176.txt
Leo Tolstoy	9792	Redemption and two other plays	Redemption-and-two-other-plays_9792	fetched		446369	5c455af046c3a2e6513f8abc6486b066ac53beebe94b5774eb6e05ba4590e4bd	9792-8.txt
Leo Tolstoy	17352	The Awakening	The-Awakening_17352	unavailable				
Leo Tolstoy	19680	Childhood	Childhood_19680	unavailable				
Leo Tolstoy	26472	What Men Live By and Other Tales	What-Men-Live-By-and-Other-Tales_26472	unavailable				
Leo Tolstoy	26581	Master and Man	Master-and-Man_26581	unavailable				
Leo Tolstoy	26660	Plays: Complete Edition, Including the Posthumous Plays	Plays-Complete-Edition-Including-the-Posthumous-Plays_26660	unavailable				
Leo Tolstoy	26661	The Power of Darkness	The-Power-of-Darkness_26661	fetched		176309	8ba4eeb3d7a0dd27affe2790c52deb89d95882a0c8e728178e255c3989c1912c	26661-8.txt
Leonard Bacon	20160	A History of American Christianity	A-History-of-American-Christianity_20160	fetched		860161	8d456899a41fa5a55f50edc5317a0780c6673780642a25b65619a5246a10151d	20160.txt
Leonardo da Vinci	4998	The Notebooks of Leonardo Da Vinci — Volume 1	The-Notebooks-of-Leonardo-Da-Vinci-Volume-1_4998	fetched		618156	de9dbdd9bf643edba707dd94bef2f7b24fecc9c18b858f3c1ac73ba59dddc1e9	4998-8.txt
Leonardo da Vinci	4999	The Notebooks of Leonardo Da Vinci — Volume 2	The-Notebooks-of-Leonardo-Da-Vinci-Volume-2_4999	fetched		820695	fa71f5e29fe649cf26bae5ffbfefaa2bb5b24eadd1bda6a9e6249879c0f867ef	4999-8.txt
Leonardo da Vinci	5000	The Notebooks of Leonardo Da Vinci — Complete	The-Notebooks-of-Leonardo-Da-Vinci-Complete_5000	fetched		1428841	e4057f057d4f60d9a890012564f234c6018867e36478e4f27765cbf43b078553	5000-8.txt
Leonardo da Vinci	29904	Thoughts on Art and Life	Thoughts-on-Art-and-Life_29904	fetched		293653	f4bdc130b5a6d702c90746026b5b2fff0f25e628e440e41f7f55216792e29e8e	29904-8.txt
Leonardo da Vinci	46915	A Treatise on Painting	A-Treatise-on-Painting_46915	fetched		449122	a760ee101a93dae93430f0cca9a213ac01dd97f807699ea16611aea65432db9a	46915-8.txt
Lewis Carroll	11	Alice's Adventures in Wonderland	Alice-s-Adventures-in-Wonderland_11	fetched		173595	49a0b2726606e1290ac03a63978fa1dd1bd38a8d805704d98265f393533ea094	11-0.txt
Lewis Carroll	12	Through the Looking-Glass	Through-the-Looking-Glass_12	fetched		193607	24bae70935e7fce7be74357779c53861c0cd04b3687f3005c1a8687f2b909988	12-0.txt
Lewis Carroll	13	The Hunting of the Snark: An Agony in Eight Fits	The-Hunting-of-the-Snark-An-Agony-in-Eight-Fits_13	unavailable				
Lewis Carroll	620	Sylvie and Bruno	Sylvie-and-Bruno_620	fetched		402973	2a56262226fbda7b3f8990c03e405282d7d7ddc1ca6ce9f82417fdc4f05021ee	620-0.txt
Lewis Carroll	651	Phantasmagoria and Other Poems	Phantasmagoria-and-Other-Poems_651	fetched		110312	bd07222f41e907f106734618119003722e486d57fa6142b60b1c2175717e46c8	651-0.txt
Lewis Carroll	928	Alice's Adventures in Wonderland	Alice-s-Adventures-in-Wonderland_928	unavailable				
Lewis Carroll	4763	The Game of Logic	The-Game-of-Logic_4763	fetched		139514	1d7e1409783c5d6f4aaa25d07a2b78cabec25c572b17c5dcaeb28696fbe73d63	4763.txt
Lewis Carroll	19002	Alice's Adventures Under Ground	Alice-s-Adventures-Under-Ground_19002	unavailable				
Lewis Carroll	19033	Alice's Adventures in Wonderland	Alice-s-Adventures-in-Wonderland_19033	fetched		74735	3125fd340a53e10150a581695890f134094788552081b043aefd96bf6fbb046a	19033-8.txt
Lewis Carroll	19551	Alice in Wonderland, Retold in Words of One Syllable	Alice-in-Wonderland-Retold-in-Words-of-One-Syllable_19551	fetched		124552	d3ac675a38f6a2579375a4e644fe2b14f7fb00a8e44afdb1b819ae75bce48d99	19551-8.txt
Lewis Carroll	19573	Alice's Adventures in Wonderland	Alice-s-Adventures-in-Wonderland_19573	unavailable				
Lewis Carroll	21521	The Hunting of the Snark	The-Hunting-of-the-Snark_21521	unavailable				
Lewis Carroll	23716	Alice's Adventures in Wonderland	Alice-s-Adventures-in-Wonderland_23716	unavailable				
Lewis Carroll	23717	Jabberwocky	Jabberwocky_23717	unavailable				
Lewis Carroll	23718	Through the Looking-Glass	Through-the-Looking-Glass_23718	unavailable				
Lewis Carroll	28696	Symbolic Logic	Symbolic-Logic_28696	fetched		471197	d0331eac3a54d811aab8d67c34ad70d49e9e1a60781b90b0da71e8a51d59fb29	28696.txt
Lewis Carroll	28885	Alice's Adventures in Wonderland	Alice-s-Adventures-in-Wonderland_28885	unavailable				
Lewis Carroll	29042	A Tangled Tale	A-Tangled-Tale_29042	fetched		184036	f275109eee71f0d05444c96882bc824598b96ad0e203c5009582f32cac1d92ed	29042.txt
Lewis Carroll	29888	The Hunting of the Snark: An Agony, in Eight Fits	The-Hunting-of-the-Snark-An-Agony-in-Eight-Fits_29888	unavailable				
Lewis Carroll	33582	Rhyme? And Reason?	Rhyme-And-Reason_33582	unavailable				
Lewis Carroll	35497	Three Sunsets and Other Poems	Three-Sunsets-and-Other-Poems_35497	fetched		67444	07f919814c6a4cd599489c2aa2688545192638bc5df75feee23184b5f80e3a7e	35497-8.txt
Lewis Carroll	35535	Feeding the Mind	Feeding-the-Mind_35535	fetched		37238	e21b8c4b30f45ea4c49ec214ef5a7f7cb923d3a9f097b1c6dffcc60557de93a0	35535.txt
Lewis Carroll	35688	Alice in Wonderland	Alice-in-Wonderland_35688	unavailable				
Lewis Carroll	36308	Songs From Alice in Wonderland and Through the Looking-Glass	Songs-From-Alice-in-Wonderland-and-Through-the-Looking-Glass_36308	fetched		43355	1bb690d3c7d20ffaa591c2bcbf2f7ae1aeb32ab148837d29158cbbb36ed7c215	36308-8.txt
Lewis Carroll	37354	Condensation of Determinants	Condensation-of-Determinants_37354	unavailable				
Liberty Hyde Bailey	9550	Manual of Gardening (Second Edition)	Manual-of-Gardening-Second-Edition_9550	unavailable				
Liberty Hyde Bailey	26132	The Apple-Tree	The-Apple-Tree_26132	unavailable				
Liberty Hyde Bailey	33178	The Holy Earth	The-Holy-Earth_33178	fetched		238656	bc8270da6c22cf488d5f92d58554a1dc15d61c92f24daa5622fc3de2ce436344	33178-8.txt
Liberty Hyde Bailey	34602	The Practical Garden-Book	The-Practical-Garden-Book_34602	unavailable				
Liberty Hyde Bailey	39779	American Grape Training	American-Grape-Training_39779	unavailable				
Liberty Hyde Bailey	40197	The Country-Life Movement in the United States	The-Country-Life-Movement-in-the-United-States_40197	fetched		250439	aca18bdb462c59afbe22140fd2dbf72abd644cffb3604784790d81aff4d500a1	40197.txt
Liberty Hyde Bailey	47955	The Nursery-Book: A Complete Guide to the Multiplication and Pollination of Plants	The-Nursery-Book-A-Complete-Guide-to-the-Multiplication-and-Pollination-of-Plants_47955	fetched		600395	878c2c9d4bf8f55841a1240bc4b3f7fc681d5db60024e9c94d168f67d3fee475	47955-0.txt
Lucius Annaeus Seneca	3794	L. Annaeus Seneca on Benefits	L-Annaeus-Seneca-on-Benefits_3794	unavailable				
Lucius Annaeus Seneca	10001	Apocolocyntosis	Apocolocyntosis_10001	fetched		52510	d3232b041c0511998b179d2f7563a8010e493d231c72c479e6d31d38e48520a1	10001.txt
